datetime,symbol,open,high,low,close,volume
2022-03-28 07:00:00,FX:EURUSD,1.09554,1.0956299999999999,1.0951,1.09541,3601.0
2022-03-28 08:00:00,FX:EURUSD,1.09541,1.09541,1.09447,1.09512,4436.0
2022-03-28 09:00:00,FX:EURUSD,1.09512,1.09654,1.09483,1.09552,11275.0
2022-03-28 10:00:00,FX:EURUSD,1.09552,1.09609,1.09476,1.09514,18142.0
2022-03-28 11:00:00,FX:EURUSD,1.09514,1.09993,1.09445,1.09907,29171.0
2022-03-28 12:00:00,FX:EURUSD,1.09907,1.09915,1.097,1.09793,20046.0
2022-03-28 13:00:00,FX:EURUSD,1.09793,1.09905,1.09743,1.09884,11651.0
2022-03-28 14:00:00,FX:EURUSD,1.09884,1.09933,1.09591,1.09634,13180.0
2022-03-28 15:00:00,FX:EURUSD,1.09634,1.0970199999999999,1.09511,1.09565,19080.0
2022-03-28 16:00:00,FX:EURUSD,1.09565,1.09724,1.09464,1.0968499999999999,19875.0
2022-03-28 17:00:00,FX:EURUSD,1.0968499999999999,1.09786,1.09639,1.09696,18628.0
2022-03-28 18:00:00,FX:EURUSD,1.09696,1.0976299999999999,1.0966,1.0976299999999999,13635.0
2022-03-28 19:00:00,FX:EURUSD,1.0976299999999999,1.09994,1.0974,1.09939,8975.0
2022-03-28 20:00:00,FX:EURUSD,1.09939,1.09992,1.09829,1.09829,6891.0
2022-03-28 21:00:00,FX:EURUSD,1.09829,1.09906,1.0977,1.0990199999999999,6688.0
2022-03-28 22:00:00,FX:EURUSD,1.0990199999999999,1.09904,1.09745,1.09874,7260.0
2022-03-28 23:00:00,FX:EURUSD,1.09874,1.09889,1.09821,1.09821,2082.0
2022-03-29 00:00:00,FX:EURUSD,1.09821,1.0986799999999999,1.09784,1.09852,359.0
2022-03-29 01:00:00,FX:EURUSD,1.09852,1.09942,1.09839,1.09881,1972.0
2022-03-29 02:00:00,FX:EURUSD,1.09881,1.09978,1.09879,1.09913,4272.0
2022-03-29 03:00:00,FX:EURUSD,1.09913,1.09971,1.09687,1.09738,13212.0
2022-03-29 04:00:00,FX:EURUSD,1.09738,1.0995,1.09732,1.09921,9995.0
2022-03-29 05:00:00,FX:EURUSD,1.09921,1.09949,1.09873,1.09922,5290.0
2022-03-29 06:00:00,FX:EURUSD,1.09922,1.09939,1.09843,1.09926,5765.0
2022-03-29 07:00:00,FX:EURUSD,1.09926,1.09973,1.0985,1.09852,4679.0
2022-03-29 08:00:00,FX:EURUSD,1.09852,1.09883,1.09792,1.09829,6799.0
2022-03-29 09:00:00,FX:EURUSD,1.09829,1.10091,1.09826,1.10033,11434.0
2022-03-29 10:00:00,FX:EURUSD,1.10033,1.10182,1.09976,1.09999,17482.0
2022-03-29 11:00:00,FX:EURUSD,1.09999,1.10054,1.0979,1.09848,14899.0
2022-03-29 12:00:00,FX:EURUSD,1.09848,1.1046,1.09751,1.10373,33012.0
2022-03-29 13:00:00,FX:EURUSD,1.10373,1.10578,1.10347,1.10474,16038.0
2022-03-29 14:00:00,FX:EURUSD,1.10474,1.11027,1.10317,1.10843,37545.0
2022-03-29 15:00:00,FX:EURUSD,1.10843,1.1129,1.10787,1.11127,39748.0
2022-03-29 16:00:00,FX:EURUSD,1.11127,1.11371,1.10969,1.11298,34247.0
2022-03-29 17:00:00,FX:EURUSD,1.11298,1.11321,1.10901,1.10997,40462.0
2022-03-29 18:00:00,FX:EURUSD,1.10997,1.1117,1.10982,1.11064,22306.0
2022-03-29 19:00:00,FX:EURUSD,1.11064,1.11068,1.10779,1.108,12157.0
2022-03-29 20:00:00,FX:EURUSD,1.108,1.10827,1.10714,1.10774,9425.0
2022-03-29 21:00:00,FX:EURUSD,1.10774,1.10909,1.10735,1.1089,8508.0
2022-03-29 22:00:00,FX:EURUSD,1.1089,1.10942,1.10832,1.10883,6894.0
2022-03-29 23:00:00,FX:EURUSD,1.10883,1.10883,1.10801,1.10852,1486.0
2022-03-30 00:00:00,FX:EURUSD,1.10852,1.10889,1.10791,1.10867,1185.0
2022-03-30 01:00:00,FX:EURUSD,1.10867,1.1098999999999999,1.1085099999999999,1.10918,2796.0
2022-03-30 02:00:00,FX:EURUSD,1.10918,1.10946,1.10899,1.10911,2306.0
2022-03-30 03:00:00,FX:EURUSD,1.10911,1.1098,1.10879,1.10974,11745.0
2022-03-30 04:00:00,FX:EURUSD,1.10974,1.11101,1.10969,1.11044,14123.0
2022-03-30 05:00:00,FX:EURUSD,1.11044,1.11161,1.1101,1.11124,9441.0
2022-03-30 06:00:00,FX:EURUSD,1.11124,1.11206,1.11089,1.11149,9961.0
2022-03-30 07:00:00,FX:EURUSD,1.11149,1.11213,1.11094,1.11105,7675.0
2022-03-30 08:00:00,FX:EURUSD,1.11105,1.11131,1.11075,1.11127,5347.0
2022-03-30 09:00:00,FX:EURUSD,1.11127,1.11209,1.11054,1.11119,14256.0
2022-03-30 10:00:00,FX:EURUSD,1.11119,1.11348,1.11119,1.11281,25004.0
2022-03-30 11:00:00,FX:EURUSD,1.11281,1.11566,1.11141,1.11561,24350.0
2022-03-30 12:00:00,FX:EURUSD,1.11561,1.11618,1.11432,1.1146,14635.0
2022-03-30 13:00:00,FX:EURUSD,1.1146,1.11464,1.11161,1.11292,21527.0
2022-03-30 14:00:00,FX:EURUSD,1.11292,1.11477,1.11256,1.11388,13625.0
2022-03-30 15:00:00,FX:EURUSD,1.11388,1.11401,1.11116,1.11249,19634.0
2022-03-30 16:00:00,FX:EURUSD,1.11249,1.11657,1.11193,1.11642,23999.0
2022-03-30 17:00:00,FX:EURUSD,1.11642,1.11709,1.11505,1.11625,27716.0
2022-03-30 18:00:00,FX:EURUSD,1.11625,1.11686,1.11555,1.11631,25005.0
2022-03-30 19:00:00,FX:EURUSD,1.11631,1.11656,1.11521,1.11572,16611.0
2022-03-30 20:00:00,FX:EURUSD,1.11572,1.11574,1.11484,1.11484,15023.0
2022-03-30 21:00:00,FX:EURUSD,1.11484,1.11624,1.11477,1.11608,13922.0
2022-03-30 22:00:00,FX:EURUSD,1.11608,1.11626,1.11514,1.1152,16084.0
2022-03-30 23:00:00,FX:EURUSD,1.1152,1.11602,1.11519,1.11584,3650.0
2022-03-31 00:00:00,FX:EURUSD,1.11584,1.11605,1.1156,1.11564,532.0
2022-03-31 01:00:00,FX:EURUSD,1.11564,1.11648,1.1156,1.11586,1567.0
2022-03-31 02:00:00,FX:EURUSD,1.11586,1.1161699999999999,1.11576,1.11612,2435.0
2022-03-31 03:00:00,FX:EURUSD,1.11612,1.11748,1.1156,1.1173899999999999,14323.0
2022-03-31 04:00:00,FX:EURUSD,1.1173899999999999,1.11848,1.11711,1.11761,8876.0
2022-03-31 05:00:00,FX:EURUSD,1.11761,1.11761,1.1166,1.11666,5453.0
2022-03-31 06:00:00,FX:EURUSD,1.11666,1.11694,1.11614,1.11639,4678.0
2022-03-31 07:00:00,FX:EURUSD,1.11639,1.11642,1.11574,1.11605,3457.0
2022-03-31 08:00:00,FX:EURUSD,1.11605,1.11679,1.1157299999999999,1.11657,5135.0
2022-03-31 09:00:00,FX:EURUSD,1.11657,1.1173,1.11511,1.11686,16559.0
2022-03-31 10:00:00,FX:EURUSD,1.11686,1.1175599999999999,1.11499,1.11506,18580.0
2022-03-31 11:00:00,FX:EURUSD,1.11506,1.11515,1.11126,1.11292,18878.0
2022-03-31 12:00:00,FX:EURUSD,1.11292,1.11318,1.11059,1.11115,16825.0
2022-03-31 13:00:00,FX:EURUSD,1.11115,1.11154,1.10878,1.10936,15591.0
2022-03-31 14:00:00,FX:EURUSD,1.10936,1.11086,1.10923,1.11027,14167.0
2022-03-31 15:00:00,FX:EURUSD,1.11027,1.11131,1.10942,1.11021,15341.0
2022-03-31 16:00:00,FX:EURUSD,1.11021,1.11073,1.1068,1.10926,28464.0
2022-03-31 17:00:00,FX:EURUSD,1.10926,1.11329,1.10703,1.11191,36576.0
2022-03-31 18:00:00,FX:EURUSD,1.11191,1.11318,1.10925,1.10926,23389.0
2022-03-31 19:00:00,FX:EURUSD,1.10926,1.10938,1.10758,1.10817,10564.0
2022-03-31 20:00:00,FX:EURUSD,1.10817,1.10937,1.10792,1.10812,6820.0
2022-03-31 21:00:00,FX:EURUSD,1.10812,1.10813,1.10637,1.10696,8490.0
2022-03-31 22:00:00,FX:EURUSD,1.10696,1.10754,1.10608,1.10639,7759.0
2022-03-31 23:00:00,FX:EURUSD,1.10639,1.10721,1.10639,1.10665,2631.0
2022-04-01 00:00:00,FX:EURUSD,1.10665,1.1069,1.10616,1.1067,716.0
2022-04-01 01:00:00,FX:EURUSD,1.1067,1.1076,1.10665,1.10733,2392.0
2022-04-01 02:00:00,FX:EURUSD,1.10733,1.10744,1.1067,1.10727,2162.0
2022-04-01 03:00:00,FX:EURUSD,1.10727,1.10744,1.10595,1.10671,7365.0
2022-04-01 04:00:00,FX:EURUSD,1.10671,1.10731,1.10633,1.10717,5561.0
2022-04-01 05:00:00,FX:EURUSD,1.10717,1.10727,1.10627,1.10647,4560.0
2022-04-01 06:00:00,FX:EURUSD,1.10647,1.10687,1.10613,1.10653,4189.0
2022-04-01 07:00:00,FX:EURUSD,1.10653,1.10683,1.10628,1.10638,3385.0
2022-04-01 08:00:00,FX:EURUSD,1.10638,1.10743,1.10635,1.10678,3308.0
2022-04-01 09:00:00,FX:EURUSD,1.10678,1.10758,1.1052,1.10734,14221.0
2022-04-01 10:00:00,FX:EURUSD,1.10734,1.10755,1.10427,1.10523,20895.0
2022-04-01 11:00:00,FX:EURUSD,1.10523,1.10743,1.10482,1.10608,13764.0
2022-04-01 12:00:00,FX:EURUSD,1.10608,1.10608,1.10414,1.10557,15973.0
2022-04-01 13:00:00,FX:EURUSD,1.10557,1.10674,1.10475,1.10672,9361.0
2022-04-01 14:00:00,FX:EURUSD,1.10672,1.10678,1.1048,1.10484,9662.0
2022-04-01 15:00:00,FX:EURUSD,1.10484,1.10592,1.10362,1.10439,17874.0
2022-04-01 16:00:00,FX:EURUSD,1.10439,1.10538,1.10385,1.10442,15843.0
2022-04-01 17:00:00,FX:EURUSD,1.10442,1.10499,1.1028,1.10371,26580.0
2022-04-01 18:00:00,FX:EURUSD,1.10371,1.10446,1.10297,1.10442,21669.0
2022-04-01 19:00:00,FX:EURUSD,1.10442,1.10489,1.10388,1.10401,17877.0
2022-04-01 20:00:00,FX:EURUSD,1.10401,1.10427,1.10325,1.10396,15379.0
2022-04-01 21:00:00,FX:EURUSD,1.10396,1.10479,1.10385,1.10389,15404.0
2022-04-01 22:00:00,FX:EURUSD,1.10389,1.10478,1.10389,1.10478,13094.0
2022-04-01 23:00:00,FX:EURUSD,1.10478,1.10523,1.10437,1.10474,2446.0
2022-04-04 00:00:00,FX:EURUSD,1.10303,1.10428,1.10298,1.10385,560.0
2022-04-04 01:00:00,FX:EURUSD,1.10385,1.1044,1.1038,1.10435,1516.0
2022-04-04 02:00:00,FX:EURUSD,1.10435,1.10456,1.10408,1.10456,1410.0
2022-04-04 03:00:00,FX:EURUSD,1.10456,1.10538,1.10443,1.10491,5101.0
2022-04-04 04:00:00,FX:EURUSD,1.10491,1.10544,1.10433,1.10491,3962.0
2022-04-04 05:00:00,FX:EURUSD,1.10491,1.10516,1.10465,1.10488,3046.0
2022-04-04 06:00:00,FX:EURUSD,1.10488,1.10532,1.1047,1.10478,2146.0
2022-04-04 07:00:00,FX:EURUSD,1.10478,1.10495,1.10459,1.10479,2949.0
2022-04-04 08:00:00,FX:EURUSD,1.10479,1.1052,1.10463,1.10511,4511.0
2022-04-04 09:00:00,FX:EURUSD,1.10511,1.10539,1.10361,1.10393,8436.0
2022-04-04 10:00:00,FX:EURUSD,1.10393,1.10425,1.10272,1.10313,12140.0
2022-04-04 11:00:00,FX:EURUSD,1.10313,1.10384,1.1018999999999999,1.1022,12896.0
2022-04-04 12:00:00,FX:EURUSD,1.1022,1.1032,1.10089,1.10096,8635.0
2022-04-04 13:00:00,FX:EURUSD,1.10096,1.10137,1.10005,1.10012,7150.0
2022-04-04 14:00:00,FX:EURUSD,1.10012,1.10084,1.0996,1.09968,9317.0
2022-04-04 15:00:00,FX:EURUSD,1.09968,1.10088,1.09957,1.09991,10713.0
2022-04-04 16:00:00,FX:EURUSD,1.09991,1.10028,1.09811,1.09922,12661.0
2022-04-04 17:00:00,FX:EURUSD,1.09922,1.09985,1.0979,1.0994599999999999,14511.0
2022-04-04 18:00:00,FX:EURUSD,1.0994599999999999,1.10012,1.09904,1.0992899999999999,9318.0
2022-04-04 19:00:00,FX:EURUSD,1.0992899999999999,1.0992899999999999,1.09741,1.09745,7325.0
2022-04-04 20:00:00,FX:EURUSD,1.09745,1.0977,1.09628,1.09638,6462.0
2022-04-04 21:00:00,FX:EURUSD,1.09638,1.09728,1.09604,1.09712,5623.0
2022-04-04 22:00:00,FX:EURUSD,1.09712,1.09754,1.09691,1.09696,4845.0
2022-04-04 23:00:00,FX:EURUSD,1.09696,1.09743,1.0969,1.0969,1729.0
2022-04-05 00:00:00,FX:EURUSD,1.0969,1.09753,1.09687,1.09725,414.0
2022-04-05 01:00:00,FX:EURUSD,1.09725,1.09749,1.09706,1.09722,1105.0
2022-04-05 02:00:00,FX:EURUSD,1.09722,1.0976,1.0971,1.0975,1668.0
2022-04-05 03:00:00,FX:EURUSD,1.0975,1.09799,1.09701,1.0976,5387.0
2022-04-05 04:00:00,FX:EURUSD,1.0976,1.09769,1.09674,1.09683,3710.0
2022-04-05 05:00:00,FX:EURUSD,1.09683,1.0973,1.09652,1.09691,2269.0
2022-04-05 06:00:00,FX:EURUSD,1.09691,1.09725,1.0968,1.09724,2236.0
2022-04-05 07:00:00,FX:EURUSD,1.09724,1.09724,1.09622,1.09642,6273.0
2022-04-05 08:00:00,FX:EURUSD,1.09642,1.09721,1.09622,1.09688,3629.0
2022-04-05 09:00:00,FX:EURUSD,1.09688,1.09806,1.09638,1.09755,8837.0
2022-04-05 10:00:00,FX:EURUSD,1.09755,1.09886,1.09712,1.09814,14370.0
2022-04-05 11:00:00,FX:EURUSD,1.09814,1.09849,1.09619,1.09677,9986.0
2022-04-05 12:00:00,FX:EURUSD,1.09677,1.09854,1.09668,1.09782,8622.0
2022-04-05 13:00:00,FX:EURUSD,1.09782,1.09782,1.09562,1.09697,9684.0
2022-04-05 14:00:00,FX:EURUSD,1.09697,1.09776,1.09627,1.09672,9018.0
2022-04-05 15:00:00,FX:EURUSD,1.09672,1.09717,1.0956,1.0964,9902.0
2022-04-05 16:00:00,FX:EURUSD,1.0964,1.09756,1.09586,1.09691,11820.0
2022-04-05 17:00:00,FX:EURUSD,1.09691,1.09726,1.09309,1.09383,26709.0
2022-04-05 18:00:00,FX:EURUSD,1.09383,1.09415,1.0919,1.09206,11962.0
2022-04-05 19:00:00,FX:EURUSD,1.09206,1.09231,1.0912,1.09143,8567.0
2022-04-05 20:00:00,FX:EURUSD,1.09143,1.09211,1.09109,1.09132,5898.0
2022-04-05 21:00:00,FX:EURUSD,1.09132,1.0915,1.09029,1.09043,6406.0
2022-04-05 22:00:00,FX:EURUSD,1.09043,1.09054,1.08999,1.09038,5100.0
2022-04-05 23:00:00,FX:EURUSD,1.09038,1.09065,1.09027,1.09039,2191.0
2022-04-06 00:00:00,FX:EURUSD,1.09039,1.0906,1.09019,1.0906,432.0
2022-04-06 01:00:00,FX:EURUSD,1.0906,1.09079,1.09045,1.09073,1380.0
2022-04-06 02:00:00,FX:EURUSD,1.09073,1.09081,1.09046,1.09057,1420.0
2022-04-06 03:00:00,FX:EURUSD,1.09057,1.09062,1.08939,1.08942,6334.0
2022-04-06 04:00:00,FX:EURUSD,1.08942,1.08962,1.08906,1.08916,7056.0
2022-04-06 05:00:00,FX:EURUSD,1.08916,1.09033,1.0891,1.08962,6432.0
2022-04-06 06:00:00,FX:EURUSD,1.08962,1.09028,1.08956,1.09002,4567.0
2022-04-06 07:00:00,FX:EURUSD,1.09002,1.09013,1.0893,1.08968,3941.0
2022-04-06 08:00:00,FX:EURUSD,1.08968,1.09006,1.0883099999999999,1.08837,4604.0
2022-04-06 09:00:00,FX:EURUSD,1.08837,1.08884,1.08741,1.0888,12804.0
2022-04-06 10:00:00,FX:EURUSD,1.0888,1.0902,1.08836,1.0895299999999999,18028.0
2022-04-06 11:00:00,FX:EURUSD,1.0895299999999999,1.09271,1.08911,1.09231,15259.0
2022-04-06 12:00:00,FX:EURUSD,1.09231,1.09255,1.09069,1.09125,11409.0
2022-04-06 13:00:00,FX:EURUSD,1.09125,1.09138,1.08991,1.0912,10568.0
2022-04-06 14:00:00,FX:EURUSD,1.0912,1.09188,1.09045,1.09167,11862.0
2022-04-06 15:00:00,FX:EURUSD,1.09167,1.0937999999999999,1.09167,1.09332,15046.0
2022-04-06 16:00:00,FX:EURUSD,1.09332,1.09372,1.09125,1.0913599999999999,15291.0
2022-04-06 17:00:00,FX:EURUSD,1.0913599999999999,1.09237,1.09053,1.09195,17097.0
2022-04-06 18:00:00,FX:EURUSD,1.09195,1.09225,1.09026,1.09104,13148.0
2022-04-06 19:00:00,FX:EURUSD,1.09104,1.09155,1.09038,1.09081,9222.0
2022-04-06 20:00:00,FX:EURUSD,1.09081,1.09105,1.08994,1.08999,6674.0
2022-04-06 21:00:00,FX:EURUSD,1.08999,1.09289,1.08787,1.08992,45304.0
2022-04-06 22:00:00,FX:EURUSD,1.08992,1.09062,1.08914,1.09005,13811.0
2022-04-06 23:00:00,FX:EURUSD,1.09005,1.0902,1.08912,1.08914,2513.0
2022-04-07 00:00:00,FX:EURUSD,1.08914,1.08981,1.08888,1.08976,610.0
2022-04-07 01:00:00,FX:EURUSD,1.08976,1.08994,1.08944,1.08956,1386.0
2022-04-07 02:00:00,FX:EURUSD,1.08956,1.08994,1.08951,1.08977,2484.0
2022-04-07 03:00:00,FX:EURUSD,1.08977,1.09122,1.08967,1.0911899999999999,9115.0
2022-04-07 04:00:00,FX:EURUSD,1.0911899999999999,1.09127,1.09043,1.09105,7428.0
2022-04-07 05:00:00,FX:EURUSD,1.09105,1.09117,1.09046,1.09116,4509.0
2022-04-07 06:00:00,FX:EURUSD,1.09116,1.09124,1.09051,1.09071,4365.0
2022-04-07 07:00:00,FX:EURUSD,1.09071,1.09159,1.09061,1.09142,3016.0
2022-04-07 08:00:00,FX:EURUSD,1.09142,1.09204,1.09095,1.09187,5163.0
2022-04-07 09:00:00,FX:EURUSD,1.09187,1.09342,1.09126,1.09172,11360.0
2022-04-07 10:00:00,FX:EURUSD,1.09172,1.09189,1.08946,1.08978,14437.0
2022-04-07 11:00:00,FX:EURUSD,1.08978,1.09008,1.08754,1.08779,12679.0
2022-04-07 12:00:00,FX:EURUSD,1.08779,1.08973,1.08646,1.0891899999999999,13096.0
2022-04-07 13:00:00,FX:EURUSD,1.0891899999999999,1.08986,1.08866,1.0894,7931.0
2022-04-07 14:00:00,FX:EURUSD,1.0894,1.09217,1.08907,1.0911,28696.0
2022-04-07 15:00:00,FX:EURUSD,1.0911,1.09267,1.09095,1.09134,12941.0
2022-04-07 16:00:00,FX:EURUSD,1.09134,1.09385,1.0907,1.09141,17943.0
2022-04-07 17:00:00,FX:EURUSD,1.09141,1.09235,1.08979,1.09113,25157.0
2022-04-07 18:00:00,FX:EURUSD,1.09113,1.09152,1.08952,1.08985,16354.0
2022-04-07 19:00:00,FX:EURUSD,1.08985,1.08999,1.08763,1.0877,10534.0
2022-04-07 20:00:00,FX:EURUSD,1.0877,1.08923,1.08765,1.0883099999999999,8245.0
2022-04-07 21:00:00,FX:EURUSD,1.0883099999999999,1.08884,1.08737,1.08801,8307.0
2022-04-07 22:00:00,FX:EURUSD,1.08801,1.08822,1.08676,1.0872,7981.0
2022-04-07 23:00:00,FX:EURUSD,1.0872,1.08816,1.08698,1.08778,3164.0
2022-04-08 00:00:00,FX:EURUSD,1.08778,1.08808,1.08758,1.08788,179.0
2022-04-08 01:00:00,FX:EURUSD,1.08788,1.08822,1.08723,1.08749,1665.0
2022-04-08 02:00:00,FX:EURUSD,1.08749,1.0875299999999999,1.086,1.08642,3505.0
2022-04-08 03:00:00,FX:EURUSD,1.08642,1.08718,1.08576,1.0862,12583.0
2022-04-08 04:00:00,FX:EURUSD,1.0862,1.08696,1.08586,1.08655,8268.0
2022-04-08 05:00:00,FX:EURUSD,1.08655,1.08682,1.08568,1.08587,6215.0
2022-04-08 06:00:00,FX:EURUSD,1.08587,1.08647,1.08564,1.0864,3439.0
2022-04-08 07:00:00,FX:EURUSD,1.0864,1.0864,1.08548,1.08548,3662.0
2022-04-08 08:00:00,FX:EURUSD,1.08548,1.08677,1.08547,1.08677,5852.0
2022-04-08 09:00:00,FX:EURUSD,1.08677,1.0869199999999999,1.08585,1.0861399999999999,8643.0
2022-04-08 10:00:00,FX:EURUSD,1.0861399999999999,1.08676,1.08479,1.08672,13043.0
2022-04-08 11:00:00,FX:EURUSD,1.08672,1.0879,1.08604,1.08666,11016.0
2022-04-08 12:00:00,FX:EURUSD,1.08666,1.08794,1.08642,1.0869,8969.0
2022-04-08 13:00:00,FX:EURUSD,1.0869,1.08917,1.0863099999999999,1.08859,9287.0
2022-04-08 14:00:00,FX:EURUSD,1.08859,1.08881,1.08587,1.08634,10033.0
2022-04-08 15:00:00,FX:EURUSD,1.08634,1.08664,1.08501,1.08529,11666.0
2022-04-08 16:00:00,FX:EURUSD,1.08529,1.08578,1.08363,1.084,16231.0
2022-04-08 17:00:00,FX:EURUSD,1.084,1.08818,1.0839,1.08724,20139.0
2022-04-08 18:00:00,FX:EURUSD,1.08724,1.08816,1.08698,1.08737,12822.0
2022-04-08 19:00:00,FX:EURUSD,1.08737,1.08767,1.0867499999999999,1.08722,7096.0
2022-04-08 20:00:00,FX:EURUSD,1.08722,1.08755,1.08649,1.08717,5794.0
2022-04-08 21:00:00,FX:EURUSD,1.08717,1.08852,1.08695,1.08834,5305.0
2022-04-08 22:00:00,FX:EURUSD,1.08834,1.08849,1.08749,1.08779,4512.0
2022-04-08 23:00:00,FX:EURUSD,1.08779,1.08789,1.0872,1.08758,1735.0
2022-04-11 00:00:00,FX:EURUSD,1.09198,1.09198,1.09018,1.09088,1094.0
2022-04-11 01:00:00,FX:EURUSD,1.09088,1.09138,1.08857,1.08915,5714.0
2022-04-11 02:00:00,FX:EURUSD,1.08915,1.08938,1.08841,1.08843,4638.0
2022-04-11 03:00:00,FX:EURUSD,1.08843,1.08925,1.08802,1.08881,6825.0
2022-04-11 04:00:00,FX:EURUSD,1.08881,1.08946,1.0885,1.08904,7085.0
2022-04-11 05:00:00,FX:EURUSD,1.08904,1.08908,1.08751,1.08766,7485.0
2022-04-11 06:00:00,FX:EURUSD,1.08766,1.08866,1.0876,1.0883099999999999,5106.0
2022-04-11 07:00:00,FX:EURUSD,1.0883099999999999,1.08876,1.08798,1.08851,3604.0
2022-04-11 08:00:00,FX:EURUSD,1.08851,1.08929,1.0881,1.08925,5056.0
2022-04-11 09:00:00,FX:EURUSD,1.08925,1.08931,1.08739,1.08822,13137.0
2022-04-11 10:00:00,FX:EURUSD,1.08822,1.09135,1.08776,1.09095,19067.0
2022-04-11 11:00:00,FX:EURUSD,1.09095,1.09195,1.09034,1.09072,12532.0
2022-04-11 12:00:00,FX:EURUSD,1.09072,1.09281,1.09038,1.0925,9692.0
2022-04-11 13:00:00,FX:EURUSD,1.0925,1.09331,1.09048,1.09125,11635.0
2022-04-11 14:00:00,FX:EURUSD,1.09125,1.09134,1.08977,1.0901,9598.0
2022-04-11 15:00:00,FX:EURUSD,1.0901,1.09059,1.08921,1.0905,10233.0
2022-04-11 16:00:00,FX:EURUSD,1.0905,1.0905799999999999,1.08789,1.08813,13872.0
2022-04-11 17:00:00,FX:EURUSD,1.08813,1.08984,1.08775,1.08957,14812.0
2022-04-11 18:00:00,FX:EURUSD,1.08957,1.08995,1.08735,1.08756,12126.0
2022-04-11 19:00:00,FX:EURUSD,1.08756,1.08848,1.08726,1.08777,7440.0
2022-04-11 20:00:00,FX:EURUSD,1.08777,1.08886,1.08776,1.08822,6140.0
2022-04-11 21:00:00,FX:EURUSD,1.08822,1.08947,1.08804,1.08899,6756.0
2022-04-11 22:00:00,FX:EURUSD,1.08899,1.08907,1.08817,1.08843,5276.0
2022-04-11 23:00:00,FX:EURUSD,1.08843,1.08852,1.088,1.08835,2535.0
2022-04-12 00:00:00,FX:EURUSD,1.08835,1.08835,1.08802,1.08828,359.0
2022-04-12 01:00:00,FX:EURUSD,1.08828,1.08857,1.08796,1.08802,1244.0
2022-04-12 02:00:00,FX:EURUSD,1.08802,1.08854,1.08765,1.08767,3737.0
2022-04-12 03:00:00,FX:EURUSD,1.08767,1.08872,1.08708,1.08744,7016.0
2022-04-12 04:00:00,FX:EURUSD,1.08744,1.08745,1.08663,1.08709,6427.0
2022-04-12 05:00:00,FX:EURUSD,1.08709,1.08746,1.08667,1.08713,5024.0
2022-04-12 06:00:00,FX:EURUSD,1.08713,1.08767,1.08711,1.08746,3402.0
2022-04-12 07:00:00,FX:EURUSD,1.08746,1.0883099999999999,1.08746,1.08793,3992.0
2022-04-12 08:00:00,FX:EURUSD,1.08793,1.08819,1.08698,1.08704,5637.0
2022-04-12 09:00:00,FX:EURUSD,1.08704,1.08721,1.08599,1.08602,11774.0
2022-04-12 10:00:00,FX:EURUSD,1.08602,1.08728,1.08532,1.08706,17418.0
2022-04-12 11:00:00,FX:EURUSD,1.08706,1.08713,1.08551,1.08619,12103.0
2022-04-12 12:00:00,FX:EURUSD,1.08619,1.0873599999999999,1.0859699999999999,1.08734,10292.0
2022-04-12 13:00:00,FX:EURUSD,1.08734,1.0873599999999999,1.08655,1.08669,8239.0
2022-04-12 14:00:00,FX:EURUSD,1.08669,1.08685,1.08544,1.08623,11424.0
2022-04-12 15:00:00,FX:EURUSD,1.08623,1.09038,1.0850899999999999,1.08957,31449.0
2022-04-12 16:00:00,FX:EURUSD,1.08957,1.09031,1.08687,1.08702,31157.0
2022-04-12 17:00:00,FX:EURUSD,1.08702,1.08884,1.087,1.08725,20789.0
2022-04-12 18:00:00,FX:EURUSD,1.08725,1.0875299999999999,1.08513,1.08527,22518.0
2022-04-12 19:00:00,FX:EURUSD,1.08527,1.08649,1.0832,1.08412,24961.0
2022-04-12 20:00:00,FX:EURUSD,1.08412,1.08447,1.0827499999999999,1.08286,20913.0
2022-04-12 21:00:00,FX:EURUSD,1.08286,1.08317,1.08212,1.08276,18401.0
2022-04-12 22:00:00,FX:EURUSD,1.08276,1.0833599999999999,1.08276,1.08306,17184.0
2022-04-12 23:00:00,FX:EURUSD,1.08306,1.08312,1.08252,1.08265,7783.0
2022-04-13 00:00:00,FX:EURUSD,1.08265,1.08284,1.08252,1.08273,1145.0
2022-04-13 01:00:00,FX:EURUSD,1.08273,1.08313,1.08259,1.08282,1890.0
2022-04-13 02:00:00,FX:EURUSD,1.08282,1.08286,1.0823099999999999,1.08259,1427.0
2022-04-13 03:00:00,FX:EURUSD,1.08259,1.08293,1.08114,1.08157,5918.0
2022-04-13 04:00:00,FX:EURUSD,1.08157,1.08307,1.08144,1.08299,5654.0
2022-04-13 05:00:00,FX:EURUSD,1.08299,1.08386,1.0828,1.0835,7145.0
2022-04-13 06:00:00,FX:EURUSD,1.0835,1.08407,1.08327,1.08372,4851.0
2022-04-13 07:00:00,FX:EURUSD,1.08372,1.08388,1.08293,1.08334,3442.0
2022-04-13 08:00:00,FX:EURUSD,1.08334,1.08438,1.08295,1.08434,4393.0
2022-04-13 09:00:00,FX:EURUSD,1.08434,1.08447,1.08212,1.08219,14883.0
2022-04-13 10:00:00,FX:EURUSD,1.08219,1.084,1.08149,1.08379,13750.0
2022-04-13 11:00:00,FX:EURUSD,1.08379,1.08389,1.08269,1.08367,10710.0
